KODS,TIPS_CD,NOSAUKUMS,VKUR_CD,VKUR_TIPS,APSTIPR,APST_PAK,STATUSS,SORT_NOS,DAT_SAK,DAT_MOD,DAT_BEIG,ATRIB,STD
"100311514","107","Silikātu iela","100003003","104","Y","252","EKS","Silikātu iela","1999.03.16","2025.05.15","","","Silikātu iela, Rīga"
"100356085","107","Siliņu iela","100003776","104","Y","253","EKS","Siliņu iela","1999.03.16","2021.07.01","","","Siliņu iela, Jēkabpils, Jēkabpils nov."
"100498716","107","Siliņu iela","100209182","106","Y","252","EKS","Siliņu iela","2023.12.28","2024.01.09","","","Siliņu iela, Viesturciems, Glūdas pag., Jelgavas nov."
"100443236","107","Siliņu iela","100185341","106","Y","252","EKS","Siliņu iela","2004.11.04","2021.06.30","","","Siliņu iela, Vētras, Mārupes pag., Mārupes nov."
"100458192","107","Siliņu iela","100184782","106","Y","252","EKS","Siliņu iela","2007.03.21","2021.06.30","","","Siliņu iela, Inčukalns, Inčukalna pag., Siguldas nov."
"190029630","107","Siliņu iela","100185470","106","Y","252","EKS","Siliņu iela","2024.11.27","2024.12.05","","","Siliņu iela, Jaunolaine, Olaines pag., Olaines nov."
"100490404","107","Silmalas iela","100185173","106","Y","252","EKS","Silmalas iela","2019.01.31","2019.02.05","","","Silmalas iela, Katlakalns, Ķekavas pag., Ķekavas nov."
"100432328","107","Silmalas iela","100184717","106","Y","252","EKS","Silmalas iela","2003.04.16","2021.06.30","","","Silmalas iela, Bukulti, Garkalnes pag., Ropažu nov."
"100462424","107","Silmalas iela","100208236","106","Y","252","EKS","Silmalas iela","2007.11.27","2021.06.30","","","Silmalas iela, Stapriņi, Ādažu pag., Ādažu nov."
"100454466","107","Silmalas iela","100003784","104","Y","252","EKS","Silmalas iela","2006.06.13","2021.06.30","","","Silmalas iela, Iecava, Bauskas nov."
"100452614","107","Silmaču iela","100184331","106","Y","252","DEL","Silmaču iela","2005.12.21","2021.06.30","2010.11.02","","Silmaču iela, Dzilnuciems, Babītes pag., Mārupes nov."
"100471562","107","Silmaču iela","100207218","106","Y","252","EKS","Silmaču iela","2010.04.28","2021.06.30","","","Silmaču iela, Spilve, Babītes pag., Mārupes nov."
"100485773","107","Silmaču iela","100003542","104","Y","252","EKS","Silmaču iela","2016.10.25","2021.06.30","","","Silmaču iela, Baldone, Ķekavas nov."
"100486244","107","Silmaču iela","100196803","106","Y","252","EKS","Silmaču iela","2016.12.14","2021.06.30","","","Silmaču iela, Dzidriņas, Stopiņu pag., Ropažu nov."
"100339518","107","Silmaču iela","100102322","106","Y","252","EKS","Silmaču iela","1999.03.16","2021.06.30","","","Silmaču iela, Anna, Annas pag., Alūksnes nov."
"100311522","107","Silmaču iela","100003003","104","Y","252","EKS","Silmaču iela","1999.03.16","2025.05.15","","","Silmaču iela, Rīga"
"100418317","107","Silmaļu iela","100003655","104","Y","252","EKS","Silmaļu iela","2001.01.16","2009.06.30","","","Silmaļu iela, Stende, Talsu nov."
"100452534","107","Silmaļu iela","100003575","104","Y","252","EKS","Silmaļu iela","2004.06.30","2017.08.15","","","Silmaļu iela, Salaspils, Salaspils nov."
"190035400","107","Silmētru iela","100003831","104","Y","252","EKS","Silmētru iela","2026.01.26","2026.01.28","","","Silmētru iela, Ķekava, Ķekavas nov."
"100426197","107","Silnieku iela","100003815","104","Y","252","EKS","Silnieku iela","2001.11.19","2022.06.30","","","Silnieku iela, Mārupe, Mārupes nov."
"100490910","107","Silnieku iela","100189404","106","Y","252","EKS","Silnieku iela","2019.06.20","2021.06.30","","","Silnieku iela, Ķesterciems, Engures pag., Tukuma nov."
"100487680","107","Silpureņu iela","100184813","106","Y","252","EKS","Silpureņu iela","2015.08.19","2021.06.30","","","Silpureņu iela, Egļupe, Inčukalna pag., Siguldas nov."
"190031467","107","Silpureņu iela","100184026","106","Y","252","EKS","Silpureņu iela","2025.08.27","2025.09.09","","","Silpureņu iela, Pēterupe, Saulkrastu pag., Saulkrastu nov."
"100461383","107","Silpureņu iela","100003003","104","Y","252","EKS","Silpureņu iela","2007.10.09","2025.04.04","","","Silpureņu iela, Rīga"
"100449288","107","Siltuma iela","100003671","104","Y","252","EKS","Siltuma iela","1998.09.24","2009.06.30","","","Siltuma iela, Tukums, Tukuma nov."
"100469695","107","Siltuma iela","100003003","104","Y","252","EKS","Siltuma iela","2009.09.29","2025.04.04","","","Siltuma iela, Rīga"
"100498041","107","Siltumnīcu ceļš","100184557","106","Y","252","EKS","Siltumnīcu ceļš","2023.05.24","2023.06.01","","","Siltumnīcu ceļš, Daugmale, Daugmales pag., Ķekavas nov."
"100409750","107","Siltumnīcu iela","100003286","104","Y","252","EKS","Siltumnīcu iela","1999.06.04","2009.06.30","","","Siltumnīcu iela, Kuldīga, Kuldīgas nov."
"100326903","107","Silu iela","100003036","104","Y","252","EKS","Silu iela","1999.03.16","2021.06.30","","","Silu iela, Jūrmala"
"100318045","107","Silu iela","100003011","104","Y","252","EKS","Silu iela","1999.03.16","2021.06.30","","","Silu iela, Daugavpils"
"100394365","107","Silu iela","100186560","106","Y","252","EKS","Silu iela","1999.03.16","2021.06.30","","","Silu iela, Kalni, Nīgrandes pag., Saldus nov."
"100398130","107","Silupītes iela","100188845","106","Y","253","EKS","Silupītes iela","1999.03.16","2021.06.30","","","Silupītes iela, Roja, Rojas pag., Talsu nov."
"100473357","107","Silvas iela","100191193","106","Y","252","EKS","Silvas iela","2010.10.28","2017.08.17","","","Silvas iela, Silva, Launkalnes pag., Smiltenes nov."
"100442660","107","Silvīru iela","100003333","104","Y","252","EKS","Silvīru iela","2004.09.30","2021.06.30","","","Silvīru iela, Pāvilosta, Dienvidkurzemes nov."
"100389603","107","Silziedu iela","100184774","106","Y","252","EKS","Silziedu iela","1999.03.16","2021.06.30","","","Silziedu iela, Krustiņi, Inčukalna pag., Siguldas nov."
"100459321","107","Silāju iela","100003550","104","Y","252","EKS","Silāju iela","2007.04.18","2012.06.21","","","Silāju iela, Baloži, Ķekavas nov."
"100425410","107","Silāju iela","100003815","104","Y","252","EKS","Silāju iela","2001.10.16","2022.06.30","","","Silāju iela, Mārupe, Mārupes nov."
"100463651","107","Silāju iela","100185663","106","Y","252","EKS","Silāju iela","2007.11.28","2021.06.30","","","Silāju iela, Gaidas, Ropažu pag., Ropažu nov."
"100489965","107","Simtgades aleja","100003003","104","Y","252","EKS","Simtgades aleja","2018.10.31","2025.04.04","","","Simtgades aleja, Rīga"
"100335174","107","Sinagogas iela","100003060","104","Y","252","EKS","Sinagogas iela","1999.03.16","2021.06.30","","","Sinagogas iela, Ventspils"
"100311547","107","Sinoles iela","100003003","104","Y","252","EKS","Sinoles iela","1999.03.16","2025.05.15","","","Sinoles iela, Rīga"
"100486115","107","Sintēzes iela","100195055","106","Y","252","EKS","Sintēzes iela","2016.08.08","2021.06.30","","","Sintēzes iela, Mežgarciems, Carnikavas pag., Ādažu nov."
"100311571","107","Sitas iela","100003003","104","Y","252","EKS","Sitas iela","1999.03.16","2025.05.15","","","Sitas iela, Rīga"
"100330985","107","Siļķu iela","100003044","104","Y","252","EKS","Siļķu iela","1999.03.16","2021.06.30","","","Siļķu iela, Liepāja"
"100438355","107","Siļķu iela","100145451","106","Y","252","EKS","Siļķu iela","2004.01.05","2021.06.30","","","Siļķu iela, Ječi, Dunikas pag., Dienvidkurzemes nov."
"100462231","107","Sišu iela","100196803","106","Y","252","EKS","Sišu iela","2007.10.31","2021.06.30","","","Sišu iela, Dzidriņas, Stopiņu pag., Ropažu nov."
"100332851","107","Siņicina iela","100003052","104","Y","252","EKS","Siņicina iela","2002.05.09","2021.06.30","","","Siņicina iela, Rēzekne"
"100426228","107","Skabāržu iela","100185261","106","Y","253","EKS","Skabāržu iela","2001.11.19","2021.06.30","","","Skabāržu iela, Jaunmārupe, Mārupes pag., Mārupes nov."
"100318053","107","Skaidu iela","100003011","104","Y","253","EKS","Skaidu iela","1999.03.16","2021.06.30","","","Skaidu iela, Daugavpils"
"100335182","107","Skaidu iela","100003060","104","Y","253","DEL","Skaidu iela","1999.03.16","2021.06.30","2014.01.24","","Skaidu iela, Ventspils"
"100453681","107","Skaidu iela","100185140","106","Y","252","DEL","Skaidu iela","2006.04.21","2013.06.27","2013.06.11","","Skaidu iela, Ķekava, Ķekavas pag., Ķekavas nov."
"100474615","107","Skaista iela","100122184","106","Y","252","EKS","Skaista iela","2011.06.22","2021.06.30","","","Skaista iela, Silene, Skrudalienas pag., Augšdaugavas nov."
"100318061","107","Skaistas iela","100003011","104","Y","253","EKS","Skaistas iela","1999.03.16","2021.06.30","","","Skaistas iela, Daugavpils"
"100358587","107","Skaistas iela","100003261","104","Y","252","EKS","Skaistas iela","1999.03.16","2021.06.30","","","Skaistas iela, Krāslava, Krāslavas nov."
"100311588","107","Skaistkalnes iela","100003003","104","Y","252","EKS","Skaistkalnes iela","1999.03.16","2025.05.15","","","Skaistkalnes iela, Rīga"
"100453753","107","Skaistkalnes iela","100003831","104","Y","252","EKS","Skaistkalnes iela","2006.04.21","2023.03.27","","","Skaistkalnes iela, Ķekava, Ķekavas nov."
"100436577","107","Skaistkalnes iela","100003036","104","Y","252","EKS","Skaistkalnes iela","2003.08.20","2003.08.29","","","Skaistkalnes iela, Jūrmala"
"100476178","107","Skaistkalnu iela","100190528","106","Y","252","EKS","Skaistkalnu iela","2012.01.26","2021.06.30","","","Skaistkalnu iela, Grenči, Zemītes pag., Tukuma nov."
"100474986","107","Skaistkalnu iela","100190536","106","Y","252","ERR","Skaistkalnu iela","2008.02.28","2021.06.30","","","Skaistkalnu iela, Zemīte, Zemītes pag., Tukuma nov."
"100464147","107","Skaistkalnu iela","100208822","106","Y","252","DEL","Skaistkalnu iela","2008.04.08","2013.02.11","2013.02.05","","Skaistkalnu iela, Skaistkalni, Praulienas pag., Madonas nov."
"100369911","107","Skaistā iela","100003421","104","Y","254","EKS","Skaistā iela","1999.03.16","2021.06.30","","","Skaistā iela, Zilupe, Ludzas nov."
"100473172","107","Skalbju iela","100003470","104","Y","252","EKS","Skalbju iela","2010.10.21","2010.11.04","","","Skalbju iela, Ogre, Ogres nov."
"100491447","107","Skalbju iela","100003815","104","Y","252","EKS","Skalbju iela","2019.10.30","2022.06.30","","","Skalbju iela, Mārupe, Mārupes nov."
"100481598","107","Skandu iela","100003003","104","Y","252","EKS","Skandu iela","2014.08.26","2025.04.04","","","Skandu iela, Rīga"
"100453167","107","Skanstes iela","100003245","104","Y","252","EKS","Skanstes iela","2006.03.14","2021.06.30","","","Skanstes iela, Aknīste, Jēkabpils nov."
"100457527","107","Skanstes iela","100003792","104","Y","252","EKS","Skanstes iela","2007.02.15","2021.06.30","","","Skanstes iela, Koknese, Aizkraukles nov."
"100416395","107","Skanstes iela","100159494","106","","","DEL","Skanstes iela","2000.12.11","2021.06.30","2000.02.17","","Skanstes iela, Ērgļi, Ērgļu pag., Madonas nov."
"100311596","107","Skanstes iela","100003003","104","Y","252","EKS","Skanstes iela","1999.03.16","2025.05.15","","","Skanstes iela, Rīga"
"100466327","107","Skanstnieku iela","100003003","104","Y","252","EKS","Skanstnieku iela","2008.11.24","2025.04.04","","","Skanstnieku iela, Rīga"
"100488432","107","Skanstnieku iela","100003093","104","Y","252","EKS","Skanstnieku iela","2018.04.26","2021.06.30","","","Skanstnieku iela, Pļaviņas, Aizkraukles nov."
"100376170","107","Skanuļu iela","100003487","104","Y","252","EKS","Skanuļu iela","1999.03.16","2021.06.30","","","Skanuļu iela, Ikšķile, Ogres nov."
"100486381","107","Skariņu iela","100185831","106","Y","252","EKS","Skariņu iela","2017.01.25","2021.06.30","","","Skariņu iela, Kaģi, Salas pag., Mārupes nov."
"100460726","107","Skaru iela","100127722","106","Y","252","EKS","Skaru iela","2007.09.13","2021.06.30","","","Skaru iela, Tetele, Cenu pag., Jelgavas nov."
"100473293","107","Skaru iela","100003003","104","Y","252","EKS","Skaru iela","2010.10.26","2025.04.04","","","Skaru iela, Rīga"
"100458690","107","Skaru iela","100184251","106","Y","252","EKS","Skaru iela","2007.03.27","2021.06.30","","","Skaru iela, Kadaga, Ādažu pag., Ādažu nov."
"100345361","107","Skaru iela","100112591","106","Y","252","EKS","Skaru iela","1999.03.16","2021.06.30","","","Skaru iela, Līvi, Drabešu pag., Cēsu nov."
"190032926","107","Skaru iela","100003583","104","Y","252","EKS","Skaru iela","2025.07.30","2025.10.08","","","Skaru iela, Saulkrasti, Saulkrastu nov."
"100485804","107","Skautu iela","100003542","104","Y","252","EKS","Skautu iela","2016.10.25","2021.11.26","","","Skautu iela, Baldone, Ķekavas nov."
"100388103","107","Skautu iela","100184485","106","","","ERR","Skautu iela","1999.03.16","2021.06.30","","","Skautu iela, Lilaste, Carnikavas pag., Ādažu nov."
"100321494","107","Skautu iela","100003028","104","Y","252","EKS","Skautu iela","2000.06.20","2021.06.30","","","Skautu iela, Jelgava"
"100326911","107","Skautu iela","100003036","104","Y","252","EKS","Skautu iela","1999.03.16","2021.06.30","","","Skautu iela, Jūrmala"
"100375177","107","Skautu iela","100003470","104","Y","252","EKS","Skautu iela","1999.03.16","2021.06.30","","","Skautu iela, Ogre, Ogres nov."
"100418333","107","Skautu iela","100184508","106","Y","252","EKS","Skautu iela","2001.01.17","2022.12.14","","","Skautu iela, Gauja, Carnikavas pag., Ādažu nov."
"100406351","107","Skaņkalnes iela","100003743","104","Y","251","ERR","Skaņkalnes iela","1999.03.16","2021.06.30","","","Skaņkalnes iela, Mazsalaca, Valmieras nov."
"100408033","107","Skaņkalnes iela","100193068","106","Y","252","EKS","Skaņkalnes iela","1999.03.16","2021.06.30","","","Skaņkalnes iela, Skaņkalne, Skaņkalnes pag., Valmieras nov."
"100432504","107","Skaņu iela","100184717","106","Y","252","EKS","Skaņu iela","2003.04.16","2023.01.20","","","Skaņu iela, Bukulti, Garkalnes pag., Ropažu nov."
"100311602","107","Skaņu iela","100003003","104","Y","252","EKS","Skaņu iela","1999.03.16","2025.05.15","","","Skaņu iela, Rīga"
"100436431","107","Skaņu iela","100184348","106","Y","252","EKS","Skaņu iela","2001.09.19","2023.02.07","","","Skaņu iela, Mežāres, Babītes pag., Mārupes nov."
"100391552","107","Skaņā kalna iela","100003815","104","Y","252","EKS","Skaņā kalna iela","1999.03.16","2022.06.30","","","Skaņā kalna iela, Mārupe, Mārupes nov."
"100485660","107","Skeletona iela","100003003","104","Y","252","EKS","Skeletona iela","2016.08.30","2025.04.04","","","Skeletona iela, Rīga"
"100311627","107","Skodas iela","100003003","104","Y","252","EKS","Skodas iela","1999.03.16","2025.05.15","","","Skodas iela, Rīga"
"100454103","107","Skolas Dārzu iela","100003413","104","Y","252","EKS","Skolas Dārzu iela","2006.04.26","2021.06.30","","","Skolas Dārzu iela, Kārsava, Ludzas nov."
"100428481","107","Skolas aleja","100127722","106","Y","252","DEL","Skolas aleja","2002.06.18","2021.06.30","2005.04.04","","Skolas aleja, Tetele, Cenu pag., Jelgavas nov."
"100474697","107","Skolas iela","100122184","106","Y","252","EKS","Skolas iela","2011.06.22","2021.06.30","","","Skolas iela, Silene, Skrudalienas pag., Augšdaugavas nov."
"100475272","107","Skolas iela","100111838","106","Y","252","EKS","Skolas iela","2011.10.20","2025.07.04","","","Skolas iela, Garoza, Mežotnes pag., Bauskas nov."
